study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,organ,organ_label,paired,weight_g,bw_at_necropsy_g,organ_to_bw_ratio,necropsy_date
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.704,419.0,0.168,2016-05-02
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0235,419.0,0.006,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1286,420.0,0.031,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,2.5237,420.0,0.601,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.9517,420.0,0.465,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,1.9922,420.0,0.474,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,12.4083,420.0,2.954,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.2057,420.0,0.049,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0159,420.0,0.004,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.9594,420.0,0.228,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.7581,420.0,0.18,2016-05-02
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.04,420.0,0.01,2016-05-02
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1057,422.0,0.025,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.1146,422.0,0.738,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.419,422.0,0.336,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.1526,422.0,0.747,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,7.3269,422.0,1.736,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.2495,422.0,0.059,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0188,422.0,0.004,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.8162,422.0,0.193,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.5,422.0,0.118,2016-05-16
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0422,422.0,0.01,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1257,399.0,0.032,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.6654,399.0,0.919,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.0411,399.0,0.261,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.4347,399.0,0.861,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,13.6878,399.0,3.431,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1717,399.0,0.043,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0214,399.0,0.005,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,1.02,399.0,0.256,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.4233,399.0,0.106,2016-05-16
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0235,399.0,0.006,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1799,427.0,0.042,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.7836,427.0,0.886,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.8197,427.0,0.426,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,4.2757,427.0,1.001,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,9.8265,427.0,2.301,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1165,427.0,0.027,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0349,427.0,0.008,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.8068,427.0,0.189,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.631,427.0,0.148,2016-05-16
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0343,427.0,0.008,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1319,371.0,0.036,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,3.7285,371.0,1.005,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,0.9611,371.0,0.259,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,3.456,371.0,0.932,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,9.4708,371.0,2.553,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1649,371.0,0.044,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0181,371.0,0.005,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,1.0459,371.0,0.282,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.7877,371.0,0.212,2016-05-16
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.0402,371.0,0.011,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,adrenal_gland,Adrenal Glands,True,0.1345,380.0,0.035,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,brain,Brain,False,2.7549,380.0,0.725,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,heart,Heart,False,1.3339,380.0,0.351,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,kidney,Kidneys (paired),True,2.2647,380.0,0.596,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,liver,Liver,False,14.5713,380.0,3.835,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,ovary,Ovaries (paired),True,0.1752,380.0,0.046,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,pituitary_gland,Pituitary Gland,False,0.0267,380.0,0.007,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,spleen,Spleen,False,0.6406,380.0,0.169,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,thymus,Thymus,False,0.7606,380.0,0.2,2016-05-16
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,thyroid_gland,Thyroid Gland,False,0.043,380.0,0.011,2016-05-16
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0809,443.0,0.018,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.158,443.0,0.487,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.4409,443.0,0.325,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,2.9255,443.0,0.66,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,12.3986,443.0,2.799,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0159,443.0,0.004,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.7418,443.0,0.167,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1731,443.0,0.716,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.2922,443.0,0.066,2016-05-02
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0435,443.0,0.01,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.1014,415.0,0.024,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.9032,415.0,0.459,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.983,415.0,0.237,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.9724,415.0,0.475,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,12.4324,415.0,2.996,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0174,415.0,0.004,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.6042,415.0,0.146,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1411,415.0,0.757,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.4861,415.0,0.117,2016-05-02
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0298,415.0,0.007,2016-05-02
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0815,398.0,0.02,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.9764,398.0,0.497,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.8957,398.0,0.225,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,2.0256,398.0,0.509,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,10.2117,398.0,2.566,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0193,398.0,0.005,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.562,398.0,0.141,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1609,398.0,0.794,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.3549,398.0,0.089,2016-04-30
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0263,398.0,0.007,2016-04-30
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0817,396.0,0.021,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.926,396.0,0.486,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.8756,396.0,0.221,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.7501,396.0,0.442,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,10.0248,396.0,2.532,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0179,396.0,0.005,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.4655,396.0,0.118,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1151,396.0,0.787,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.3954,396.0,0.1,2016-05-02
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0255,396.0,0.006,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.083,428.0,0.019,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0487,428.0,0.479,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.9264,428.0,0.216,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.659,428.0,0.388,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,7.3063,428.0,1.707,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0196,428.0,0.005,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.5442,428.0,0.127,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1335,428.0,0.732,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.4093,428.0,0.096,2016-05-02
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0182,428.0,0.004,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0754,420.0,0.018,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.6944,420.0,0.403,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.7863,420.0,0.187,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.7588,420.0,0.419,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,7.6688,420.0,1.826,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.017,420.0,0.004,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.6766,420.0,0.161,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1181,420.0,0.742,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.4388,420.0,0.104,2016-05-02
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0209,420.0,0.005,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.068,394.0,0.017,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0369,394.0,0.517,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.922,394.0,0.234,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.8519,394.0,0.47,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,9.2396,394.0,2.345,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0195,394.0,0.005,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.527,394.0,0.134,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1468,394.0,0.799,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.4547,394.0,0.115,2016-05-02
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0193,394.0,0.005,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.079,461.0,0.017,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.8884,461.0,0.41,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.9954,461.0,0.216,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,2.1188,461.0,0.46,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,9.2396,461.0,2.004,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0185,461.0,0.004,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.6164,461.0,0.134,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.148,461.0,0.683,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.7335,461.0,0.159,2016-05-02
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0173,461.0,0.004,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0911,430.0,0.021,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.1205,430.0,0.493,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.0033,430.0,0.233,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.8182,430.0,0.423,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,9.9703,430.0,2.319,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0141,430.0,0.003,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.6764,430.0,0.157,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.0998,430.0,0.721,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.5545,430.0,0.129,2016-05-02
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0153,430.0,0.004,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0768,398.0,0.019,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0737,398.0,0.521,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,0.9636,398.0,0.242,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.8311,398.0,0.46,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,9.6046,398.0,2.413,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0243,398.0,0.006,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.5528,398.0,0.139,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1239,398.0,0.785,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.7279,398.0,0.183,2016-05-02
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.016,398.0,0.004,2016-05-02
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0876,447.0,0.02,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0274,447.0,0.454,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.0763,447.0,0.241,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,2.2102,447.0,0.494,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,11.3224,447.0,2.533,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0211,447.0,0.005,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.585,447.0,0.131,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1449,447.0,0.704,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.516,447.0,0.115,2016-05-16
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0254,447.0,0.006,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0662,451.0,0.015,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0128,451.0,0.446,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.1811,451.0,0.262,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.9753,451.0,0.438,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,9.8892,451.0,2.193,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0195,451.0,0.004,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.5129,451.0,0.114,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.1199,451.0,0.692,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.3632,451.0,0.081,2016-05-16
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0291,451.0,0.006,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0776,467.0,0.017,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,1.9686,467.0,0.422,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.1464,467.0,0.245,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.6358,467.0,0.35,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,10.4278,467.0,2.233,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0156,467.0,0.003,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.4435,467.0,0.095,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.0903,467.0,0.662,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.2673,467.0,0.057,2016-05-16
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.019,467.0,0.004,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0767,443.0,0.017,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,brain,Brain,False,2.0468,443.0,0.462,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,heart,Heart,False,1.0373,443.0,0.234,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,kidney,Kidneys (paired),True,1.7015,443.0,0.384,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,liver,Liver,False,7.6919,443.0,1.736,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,pituitary_gland,Pituitary Gland,False,0.0176,443.0,0.004,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,spleen,Spleen,False,0.3832,443.0,0.087,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,testis,Testes (paired),True,3.0863,443.0,0.697,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,thymus,Thymus,False,0.279,443.0,0.063,2016-05-16
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,thyroid_gland,Thyroid Gland,False,0.0238,443.0,0.005,2016-05-16
PC201708,PC201708-4015,4,200 mg/kg PCDRUG,M,200.0,adrenal_gland,Adrenal Glands,True,0.0861,481.0,0.018,2016-05-16
