study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,study_day,study_date,body_weight_g
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,397.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,363.0
PC201708,PC201708-3109,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,419.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,237.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,269.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,307.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,333.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,307.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,274.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,292.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,304.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,327.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,381.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,292.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,348.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,314.0
PC201708,PC201708-3110,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,420.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,259.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,271.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,279.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,262.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,313.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,260.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,314.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,270.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,324.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,360.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,328.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,298.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,399.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,324.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,99,2016-05-09,418.0
PC201708,PC201708-3111,3,20 mg/kg PCDRUG,F,20.0,106,2016-05-16,422.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,231.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,257.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,270.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,275.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,280.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,292.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,328.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,340.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,370.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,316.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,295.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,391.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,309.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,344.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,99,2016-05-09,417.0
PC201708,PC201708-3112,3,20 mg/kg PCDRUG,F,20.0,106,2016-05-16,399.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,258.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,260.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,295.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,281.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,284.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,341.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,356.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,354.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,385.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,300.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,293.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,337.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,364.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,407.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,99,2016-05-09,393.0
PC201708,PC201708-3113,3,20 mg/kg PCDRUG,F,20.0,106,2016-05-16,427.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,229.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,272.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,262.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,277.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,299.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,353.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,282.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,333.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,279.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,310.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,299.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,399.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,327.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,389.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,99,2016-05-09,342.0
PC201708,PC201708-3114,3,20 mg/kg PCDRUG,F,20.0,106,2016-05-16,371.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,1,2016-02-01,246.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,8,2016-02-08,284.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,15,2016-02-15,306.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,22,2016-02-22,304.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,29,2016-02-29,328.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,36,2016-03-07,320.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,43,2016-03-14,366.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,50,2016-03-21,292.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,57,2016-03-28,297.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,64,2016-04-04,372.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,71,2016-04-11,319.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,78,2016-04-18,387.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,85,2016-04-25,317.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,92,2016-05-02,388.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,99,2016-05-09,365.0
PC201708,PC201708-3115,3,20 mg/kg PCDRUG,F,20.0,106,2016-05-16,380.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,323.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,315.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,319.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,345.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,379.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,421.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,429.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,435.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,417.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,434.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,458.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,454.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,444.0
PC201708,PC201708-4001,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,443.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,337.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,332.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,336.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,342.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,416.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,387.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,385.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,435.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,405.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,426.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,475.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,414.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,442.0
PC201708,PC201708-4002,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,415.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,,,398.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,319.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,314.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,327.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,381.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,407.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,438.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,414.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,432.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,373.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,411.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,497.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,446.0
PC201708,PC201708-4003,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,412.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,318.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,335.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,319.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,343.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,361.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,397.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,426.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,427.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,382.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,446.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,504.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,458.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,426.0
PC201708,PC201708-4004,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,396.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,335.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,319.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,316.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,360.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,363.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,378.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,378.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,398.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,422.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,448.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,465.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,417.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,395.0
PC201708,PC201708-4005,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,428.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,318.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,311.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,330.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,370.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,414.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,386.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,409.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,421.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,410.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,441.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,461.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,400.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,410.0
PC201708,PC201708-4006,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,420.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,337.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,314.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,324.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,355.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,398.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,404.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,446.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,442.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,395.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,436.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,451.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,414.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,422.0
PC201708,PC201708-4007,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,394.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,349.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,315.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,316.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,354.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,366.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,394.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,382.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,375.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,416.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,395.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,489.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,434.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,431.0
PC201708,PC201708-4008,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,461.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,349.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,331.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,333.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,347.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,402.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,387.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,370.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,426.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,450.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,398.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,509.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,432.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,405.0
PC201708,PC201708-4009,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,430.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,345.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,319.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,322.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,381.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,390.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,363.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,357.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,442.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,420.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,423.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,454.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,418.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,445.0
PC201708,PC201708-4010,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,398.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,345.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,328.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,320.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,343.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,372.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,395.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,410.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,395.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,423.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,410.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,466.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,435.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,435.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,402.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,99,2016-05-09,412.0
PC201708,PC201708-4011,4,200 mg/kg PCDRUG,M,200.0,106,2016-05-16,447.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,315.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,307.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,322.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,337.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,369.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,414.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,422.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,401.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,440.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,398.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,491.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,396.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,448.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,436.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,99,2016-05-09,444.0
PC201708,PC201708-4012,4,200 mg/kg PCDRUG,M,200.0,106,2016-05-16,451.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,338.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,319.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,327.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,358.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,390.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,36,2016-03-07,374.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,43,2016-03-14,374.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,50,2016-03-21,430.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,57,2016-03-28,410.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,64,2016-04-04,426.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,71,2016-04-11,447.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,78,2016-04-18,391.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,85,2016-04-25,399.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,92,2016-05-02,402.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,99,2016-05-09,429.0
PC201708,PC201708-4013,4,200 mg/kg PCDRUG,M,200.0,106,2016-05-16,467.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,1,2016-02-01,347.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,8,2016-02-08,319.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,15,2016-02-15,324.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,22,2016-02-22,378.0
PC201708,PC201708-4014,4,200 mg/kg PCDRUG,M,200.0,29,2016-02-29,374.0
